Time,Initial Cost,Minimized Cost,Error Rate
106.12071,342936.0,47894.0,63.0823
105.63343,336302.0,49439.0,68.3431
106.42462,350292.0,47263.0,60.9337
106.36339,347525.0,48165.0,64.0050
104.39673,333365.0,45104.0,53.5821
AVG TIME,105.78777600000001
MIN_COST,45104.0
AVG_COST,47573.0
MIN_ERR ,53.5821
AVG_ERR ,61.989239999999995
NEIGHBORHOODS   ,6
MAX_NO_IMPROV   ,40
MAX_NO_IMPROV_LS,20
