NEIGHBORHOODS   ,12
MAX_NO_IMPROV   ,20
MAX_NO_IMPROV_LS,20
NUMBER OF RUNS  ,20
Time,Initial Cost,Minimized Cost,Error Rate
29.83543,176535.0,29858.0,40.2970
33.16945,171148.0,30635.0,43.9479
15.41093,175261.0,34022.0,59.8628
28.88965,173198.0,32129.0,50.9680
19.30211,173636.0,30409.0,42.8860
20.43682,179128.0,35316.0,65.9431
31.57355,153969.0,28851.0,35.5653
AVG TIME,23.9987485
MIN_COST,27783.0
AVG_COST,32071.8
MIN_ERR ,30.5469
AVG_ERR ,50.699185
