NEIGHBORHOODS   ,15
MAX_NO_IMPROV   ,40
MAX_NO_IMPROV_LS,20
NUMBER OF RUNS  ,20
Time,Initial Cost,Minimized Cost,Error Rate
133.98081,161125.0,24929.0,17.1365
168.73654,184197.0,25956.0,21.9622
99.70017,190775.0,25586.0,20.2237
119.85499,165899.0,24678.0,15.9571
124.57411,176800.0,25821.0,21.3279
142.64129,181583.0,26115.0,22.7093
81.12404,170423.0,27077.0,27.2296
212.53089,167521.0,23525.0,10.5394
191.82857,160737.0,25473.0,19.6927
162.13606,170275.0,23503.0,10.4360
135.97817,166770.0,24937.0,17.1741
140.28588,167723.0,24777.0,16.4223
169.31794,181286.0,25506.0,19.8478
83.34665,174577.0,24657.0,15.8585
184.76067,184118.0,24177.0,13.6030
85.98672,173547.0,27026.0,26.9899
109.13777,178536.0,25928.0,21.8307
163.13891,169564.0,24126.0,13.3634
117.21465,171344.0,25250.0,18.6449
135.94861,185212.0,24604.0,15.6094
AVG TIME,138.11117199999998
MIN_COST,23503.0
AVG_COST,25182.55
MIN_ERR ,10.436
AVG_ERR ,18.32792
